"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/01/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/02/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/03/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/04/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/05/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/06/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/07/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/08/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/09/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/10/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/11/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/12/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/13/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/14/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/15/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/16/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/17/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/18/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/19/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/20/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/21/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/22/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/23/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/24/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/25/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/26/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/27/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/28/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/01/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/02/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/03/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/04/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/05/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/06/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/07/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/08/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/09/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/10/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/11/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/12/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/13/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/14/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/15/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/16/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/17/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/18/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/19/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/20/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/21/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/22/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/23/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","16","67.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/24/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","16","67.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/25/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/26/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/27/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/28/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/29/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/30/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/31/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/01/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/02/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/03/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/04/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/05/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/06/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/07/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/08/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/09/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/10/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/11/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/12/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/13/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/14/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/15/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","17","71.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/16/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/17/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/18/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/19/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/20/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","18","75.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/21/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","18","75.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/22/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/23/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/24/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/25/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/26/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/27/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/28/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/29/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/30/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/01/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/02/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","18","75.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/03/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/04/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/05/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/06/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/07/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/08/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/09/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/10/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/11/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/12/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/13/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/14/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/15/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/16/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/17/2023","AQS","060376012","1","0.3","ppm","3","Santa Clarita","18","75.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/18/2023","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/19/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/20/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/21/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/22/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/23/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/24/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/25/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/26/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/27/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/28/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/29/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/30/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/31/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/01/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/02/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/03/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/04/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/05/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/06/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/07/2023","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/08/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/09/2023","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
