"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/08/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/09/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/10/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/11/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/12/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/13/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/14/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/15/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/16/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/17/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/18/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/19/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/20/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/21/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/22/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/23/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","18","75.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/24/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/25/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/26/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/27/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/28/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/29/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/30/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/31/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/01/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/02/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/03/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/04/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/05/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/06/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/07/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/08/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/09/2024","AQS","060376012","1","0.1","ppm","1","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/10/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/11/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/12/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/13/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/14/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/15/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/16/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/17/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/18/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/19/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/20/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/21/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/22/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/23/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/24/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/25/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/26/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/27/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/28/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/29/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/30/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/01/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/02/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/03/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/04/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/05/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/06/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/07/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/08/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/09/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/10/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/11/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/12/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/13/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/14/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/15/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/16/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/17/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/18/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/19/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/20/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/21/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/22/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/23/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/24/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/25/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/26/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/27/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/28/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/29/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/30/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"07/31/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/01/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/02/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/03/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/04/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/05/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/06/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/07/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/08/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/09/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/10/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/11/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/12/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/13/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/14/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/15/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/16/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","68","283.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/17/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/18/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/19/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/20/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/21/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/22/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/23/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/24/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/25/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/26/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/27/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/28/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","60","250.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/29/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","72","300.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/30/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"08/31/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/01/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/02/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/03/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/04/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","72","300.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/05/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","72","300.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/06/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/07/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/08/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/09/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/10/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/11/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","72","300.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/12/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","72","300.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/13/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
